,logFC,AveExpr,t,P.Value,adj.P.Val,B,z.std
Scrt1,-0.560927614,2.022069205,-1.124710395,0.265008813,0.999823494,-4.58724839,-1.114630456
Scrt2,-0.127936773,0.803915082,-0.387164698,0.698731187,0.999823494,-4.765791151,-0.387033797
Scube1,0.249713365,4.318889657,0.992899003,0.320773745,0.999823494,-4.820805908,0.99286911
Scube2,0.058545611,4.528688465,0.161106783,0.872012767,0.999823494,-5.07099353,0.161102379
Scube3,0.081494192,3.457505519,0.163589899,0.870576866,0.999823494,-4.637405791,0.162925788
Scx,0.150728124,2.655767292,0.811977544,0.416850846,0.999823494,-4.781542943,0.811896809
Scyl1,0.028928138,7.294166042,0.176236008,0.860125928,0.999823494,-4.873193685,0.176213866
Scyl2,-0.038938481,6.212465077,-0.211098099,0.832844968,0.999823494,-4.818136533,-0.211054213
Scyl3,-0.04760563,5.576321898,-0.364107624,0.715779501,0.999823494,-5.281957375,-0.364105137
Sdad1,0.054583961,5.47391739,0.37260085,0.709447553,0.999823494,-5.267487355,0.372598147
Sdc1,-0.016542806,2.877866148,-0.08601429,0.931458618,0.999823494,-4.976528433,-0.086009811
Sdc2,-0.093142377,7.2960261,-0.641232818,0.521373924,0.999823494,-5.233663419,-0.641228979
Sdc3,-0.13886526,8.545683987,-0.825494819,0.409106769,0.999823494,-4.891669159,-0.825466544
Sdc4,-0.231464925,6.549408658,-0.86232163,0.388753158,0.999823494,-4.663490617,-0.861880722
Sdcbp,0.177103037,7.395223381,1.001206728,0.316825842,0.999823494,-4.664731764,1.001001999
Sdcbp2,-0.249717525,1.512683094,-0.691026483,0.490036157,0.999823494,-4.664254513,-0.690251317
Sdccag8,-0.122995409,6.301165851,-1.367831834,0.171375121,0.999823494,-4.592193065,-1.367798615
Sde2,0.012199622,4.662694003,0.112045076,0.910788644,0.999823494,-5.219755722,0.112043842
Sdf2,0.052172334,6.136969243,0.312123938,0.754947948,0.999823494,-5.293160681,0.312121815
Sdf2l1,-0.267129769,3.566660601,-0.572979739,0.567628072,0.999823494,-4.643829303,-0.571548237
Sdf4,-0.009190588,7.827514202,-0.107008833,0.914782367,0.999823494,-5.387876241,-0.107008335
Sdha,-0.070752133,9.388152263,-0.609665595,0.542087948,0.999823494,-5.132689916,-0.609658655
Sdhaf1,-0.028345446,3.866150773,-0.146036378,0.883898628,0.999823494,-4.978414079,-0.146028832
Sdhaf2,0.107555514,6.465368446,1.022762159,0.306428932,0.999823494,-4.872567061,1.022743937
Sdhaf3,-0.040505171,3.330417965,-0.276215265,0.782390929,0.999823494,-5.005748582,-0.276204594
Sdhaf4,-0.297362192,3.389281376,-1.531110767,0.125790641,0.999823494,-4.379364311,-1.530914033
Sdhb,-0.014587774,7.108343269,-0.151620544,0.879486746,0.999823494,-5.399138934,-0.151619889
Sdhc,-0.13106353,6.922900375,-1.027235271,0.304313901,0.999823494,-4.97301993,-1.027226333
Sdhd,-0.184367286,5.936560699,-1.984204298,0.047238697,0.999823494,-3.954375508,-1.984153805
Sdk1,-0.462971186,4.378669503,-1.754628435,0.07935763,0.999823494,-4.210620632,-1.754425473
Sdk2,-0.167519621,4.791338664,-0.474819438,0.634926396,0.999823494,-5.010239536,-0.4748044
Sdr39u1,-0.013032975,5.162129023,-0.09701473,0.92271536,0.999823494,-5.26587596,-0.097013895
Sdr42e1,-0.238116241,4.490072997,-1.907713905,0.056443132,0.999823494,-4.034204977,-1.90759848
Sdr42e2,0.300716874,0.933563168,0.861592654,0.389104511,0.999823494,-4.676904412,0.861242475
Sds,-0.461834895,1.069134131,-0.599275238,0.552628851,0.999823494,-4.613211068,-0.593825471
Sdsl,-0.659891074,3.850924432,-1.630899512,0.103316208,0.999823494,-4.421936572,-1.628984938
Sec11a,0.109800326,5.718651168,0.394076387,0.693729379,0.999823494,-4.710614647,0.393799087
Sec11c,-0.044336708,6.776945698,-0.260692495,0.794330572,0.999823494,-5.377029821,-0.260691305
Sec13,-0.01356691,6.672870231,-0.046409869,0.962999017,0.999823494,-4.760226843,-0.046390489
Sec14l1,-0.123755943,6.928630772,-2.124088858,0.033666852,0.961873271,-3.785347438,-2.124039364
Sec14l2,0.197934254,4.465380161,0.614012931,0.539223287,0.999823494,-4.937901564,0.613987955
Sec14l3,-0.517652976,-0.758076729,-0.510337225,0.613028745,0.999823494,-4.617762758,-0.505754868
Sec14l5,-0.580515687,3.272526509,-1.665966945,0.095867989,0.999823494,-4.336225105,-1.665224431
Sec16a,0.140944764,6.795996875,0.861119608,0.389175679,0.999823494,-5.097216699,0.861113238
Sec16b,-0.229689945,0.742707914,-0.321078697,0.748378407,0.999823494,-4.70402244,-0.320778298
Sec22a,0.083415022,3.669645992,0.410646436,0.681417027,0.999823494,-4.774528387,0.410530237
Sec22c,0.165698016,3.689469219,1.081328568,0.279576956,0.999823494,-4.713888742,1.081270163
Sec23b,0.04040726,5.87782518,0.339441813,0.734279295,0.999823494,-5.2329212,0.339438665
Sec23ip,0.149646898,5.947552854,0.960619546,0.336756599,0.999823494,-4.854084024,0.960593497
Sec24a,0.198843628,5.258265806,1.024344342,0.305679645,0.999823494,-4.896306028,1.024329551
Sec24b,-0.008238315,5.736292123,-0.085669551,0.931729662,0.999823494,-5.281391302,-0.085668854
Sec24c,0.066991498,7.045321093,0.536116443,0.591882599,0.999823494,-5.146068942,0.536109898
Sec24d,0.010771789,5.868059312,0.028790498,0.977032302,0.999823494,-5.082824237,0.028789718
Sec31a,0.077537158,6.683883782,0.508887776,0.610835257,0.999823494,-5.152246475,0.508881544
Sec31b,0.139369499,4.451542738,0.653467217,0.513467214,0.999823494,-4.972522701,0.653448448
Sec61a1,0.061699363,6.597027576,0.242584226,0.808335515,0.999823494,-5.006373056,0.242573883
Sec61a2,0.07552232,6.546558709,0.507744278,0.61163625,0.999823494,-5.186445852,0.507739205
Sec61b,-0.115814314,6.033891376,-0.243878016,0.807831939,0.999823494,-4.650365378,-0.243223918
Sec61g,-0.050415661,5.618601455,-0.274898882,0.783415413,0.999823494,-4.890407835,-0.274870915
Sec62,-0.036460056,8.247207044,-0.387070304,0.698705849,0.999823494,-5.307986279,-0.387068025
Sec63,0.124475183,6.652383185,1.055270471,0.291308558,0.999823494,-4.881784754,1.055255345
Secisbp2,0.109638724,5.88896574,0.637844262,0.523662979,0.999823494,-4.765275942,0.637709226
Secisbp2l,0.143361624,7.2290151,0.545872352,0.585345828,0.999823494,-4.717058311,0.545592868
Sectm1,-0.716849717,-0.134933211,-1.244664603,0.214717248,0.999823494,-4.5594102,-1.240698232
Seh1l,0.038753697,6.327385746,0.228699661,0.819117587,0.999823494,-4.91480075,0.22868007
Sel1l,-0.046827942,7.405719349,-0.288208255,0.773204231,0.999823494,-4.923948548,-0.288186174
Sel1l2,-0.2927621,-0.001774472,-0.720876281,0.471257953,0.999823494,-4.689535782,-0.720433788
Sel1l3,-0.113107712,5.461050021,-0.660973044,0.508644233,0.999823494,-4.951842746,-0.660950228
Selenbp1,-0.304626631,4.224078495,-1.00221943,0.316398995,0.999823494,-4.643117669,-1.001885295
Selenof,0.010133052,7.740188992,0.097101951,0.922645783,0.999823494,-5.392266151,0.097101508
Selenoh,0.072805841,5.73294689,0.602950595,0.546544572,0.999823494,-5.202727255,0.602946062
Selenoi,0.005989864,5.150743858,0.025897586,0.979345608,0.999823494,-4.783025287,0.025889334
Selenok,-0.08618143,5.88649893,-0.330905361,0.740897752,0.999823494,-4.71225256,-0.330664722
Selenom,-0.119219274,7.200637328,-0.673533866,0.500610347,0.999823494,-5.216309345,-0.673529721
Selenon,-0.228715155,4.879721717,-1.544152726,0.122565267,0.999823494,-4.401728483,-1.544095218
Selenoo,-0.064850428,6.580463729,-0.312901231,0.754436338,0.999823494,-4.768111163,-0.3127951
Selenop,-0.300759276,8.09976479,-1.851224891,0.064166625,0.999823494,-4.15281205,-1.851020353
Selenos,0.134879228,6.463490264,0.820427762,0.41198097,0.999823494,-4.974681853,0.820412539
Selenot,0.026220639,5.711315437,0.125075755,0.900493883,0.999823494,-4.785049007,0.125037474
Selenow,-0.043225399,6.189716298,-0.221971466,0.824337106,0.999823494,-5.333709585,-0.221970168
Selp,0.788794979,-0.838548538,1.880702826,0.060798023,0.999823494,-4.363419887,1.874961481
Selplg,-0.689046735,2.338335491,-1.670755508,0.095460343,0.999823494,-4.437218016,-1.667271945
Sem1,0.054894383,6.609348518,0.416354551,0.677152143,0.999823494,-5.326984591,0.416352416
Sema3a,-0.352986769,3.587488038,-0.622925798,0.533591747,0.999823494,-4.697519498,-0.62253255
Sema3b,-0.103604289,3.850945448,-0.34565284,0.729651594,0.999823494,-4.819789113,-0.345589026
Sema3c,-0.504859762,3.774638157,-1.290539094,0.197315236,0.999823494,-4.536971723,-1.289238351
Sema3d,0.030949377,1.223971009,0.079136285,0.936979717,0.999823494,-4.711322076,0.079066515
Sema3e,0.161846624,2.137986218,0.270002536,0.787482804,0.999823494,-4.675142292,0.26958076
Sema3f,-0.196746861,4.02756154,-0.404169049,0.686098259,0.999823494,-5.014992323,-0.404155658
Sema3g,-0.504463041,3.969940942,-2.316063773,0.020573745,0.8528179,-3.6599605,-2.315716647
Sema4a,-0.269090946,5.021031639,-0.672518117,0.501266167,0.999823494,-4.973342724,-0.672498858
Sema4b,0.063453908,5.665295824,0.423549343,0.671896655,0.999823494,-5.265614397,0.423546396
Sema4c,-0.076660672,5.109274667,-0.911989161,0.361781236,0.999823494,-4.965445984,-0.91197622
Sema4d,-0.019671168,6.92792853,-0.13642887,0.891485633,0.999823494,-5.059699865,-0.136424593
Sema4f,-0.060900693,5.450551006,-0.299836166,0.764315909,0.999823494,-4.951705158,-0.299818099
Sema4g,-0.120694209,4.921047946,-0.416593409,0.676998706,0.999823494,-4.908921398,-0.416562141
Sema5a,0.060949863,6.344340964,0.378322899,0.705195925,0.999823494,-5.113948472,0.378315913
Sema5b,0.057704001,2.955478785,0.167440201,0.86704094,0.999823494,-4.863907521,0.167418284
Sema6a,0.020816568,5.437403747,0.063191949,0.949617356,0.999823494,-4.940060867,0.063187302
Sema6b,0.003924086,6.174128951,0.014999976,0.98803275,0.999823494,-5.005793702,0.014999286
Sema6c,0.153555635,5.011245863,0.528767535,0.597023995,0.999823494,-4.811168304,0.528684985
Sema6d,0.138775317,5.717652935,0.638665071,0.523098969,0.999823494,-4.800471666,0.638575737
Sema7a,-0.201443127,3.623351732,-0.58735417,0.557330069,0.999823494,-4.681412762,-0.586811862
Senp1,0.03121619,4.633136804,0.279382082,0.779954848,0.999823494,-5.152923206,0.279377875
Senp2,0.092892064,5.888732258,0.303512947,0.76173056,0.999823494,-4.694436621,0.30320904
Senp3,0.044281857,5.840125451,0.529435067,0.596506141,0.999823494,-5.246565886,0.529431514
Senp6,0.025749894,6.40185757,0.277074322,0.781724064,0.999823494,-5.363168337,0.277072986
Senp8,0.171478871,3.471788118,1.167149731,0.24323571,0.999823494,-4.597721225,1.166937255
Sephs1,-0.047221185,5.638573943,-0.672162633,0.50148381,0.999823494,-5.15721262,-0.67215691
Sephs2,0.012989559,5.969737799,0.076215906,0.939252271,0.999823494,-4.92805929,0.076209693
Sepsecs,0.226606171,3.313188619,1.023588482,0.306073007,0.999823494,-4.703549149,1.023496812
Serac1,0.010155852,3.991426154,0.022041665,0.982476446,0.999823494,-4.642606624,0.021964284
Serbp1,0.106362901,7.755495843,1.364633251,0.172373961,0.999823494,-4.657208828,1.364615403
Serf2,-0.051218075,7.33141479,-0.291412012,0.770744859,0.999823494,-5.015458382,-0.291400727
Sergef,-0.012450288,5.328498838,-0.151130091,0.879873901,0.999823494,-5.308996287,-0.15112907
Serhl2,0.177990679,5.966066029,1.110259702,0.266908289,0.999823494,-4.718249299,1.110210594
Serinc1,0.078340832,8.16043806,0.509910759,0.610118187,0.999823494,-5.159246152,0.509904759
Serinc2,0.020493095,1.965962999,0.042831457,0.965855222,0.999823494,-4.739507144,0.042807203
Serinc3,0.155407585,7.083724366,1.624926604,0.104183554,0.999823494,-4.388146092,1.624901475
Serinc4,0.131704239,5.732512897,1.334921669,0.181908643,0.999823494,-4.661981678,1.334901328
Serinc5,0.178924517,4.366890725,1.302356586,0.192810598,0.999823494,-4.6023324,1.302309523
Serp1,-0.172567979,6.265596089,-0.560440409,0.575185406,0.999823494,-5.089510029,-0.560431125
Serp2,0.006270917,5.717909027,0.02778179,0.977836424,0.999823494,-5.236209517,0.027781496
Serpina12,-0.753481744,0.590176979,-1.012076145,0.311808913,0.999823494,-4.623178677,-1.011433669
Serpina3,0.011800217,5.783824912,0.044513344,0.964495421,0.999823494,-5.345770542,0.044513087
Serpinb1,-0.010354314,5.193518019,-0.085639064,0.931753861,0.999823494,-5.289644881,-0.085638413
Serpinb10,0.110193866,2.04643345,0.127186386,0.898918325,0.999823494,-4.690498166,0.127027889
Serpinb5,-0.804901091,3.241597147,-1.343959123,0.179034029,0.999823494,-4.505418201,-1.343735204
Serpinb8,-0.181105769,3.845896794,-1.726008896,0.08437444,0.999823494,-4.217225852,-1.725849788
Serpind1,-0.979141544,2.587833362,-1.747513827,0.081101888,0.999823494,-4.397717025,-1.744328135
Serpine1,-0.106856648,2.693551331,-0.329527696,0.741775925,0.999823494,-4.913291825,-0.329502474
Serpine2,-0.177643094,6.983540048,-0.472084613,0.636870263,0.999823494,-5.172896357,-0.472079194
Serpine3,0.035643264,2.915489207,0.175774898,0.860500117,0.999823494,-4.816232169,0.175737571
Serpinf1,-0.758662303,3.967562862,-1.51832201,0.129241611,0.999823494,-4.445594092,-1.517099317
Serpinf2,-0.36709732,-0.306327698,-0.765503942,0.444909429,0.999823494,-4.639107579,-0.763929211
Serping1,0.612973025,5.806217477,2.407812201,0.016099559,0.784648234,-3.923066219,2.406650723
Serpinh1,0.118336472,5.528741833,0.475547944,0.634408325,0.999823494,-4.996705432,0.475531306
Serpini1,0.071129609,8.07407407,0.237126025,0.812561378,0.999823494,-5.195434615,0.237122989
Serpini2,-0.250961345,2.21384593,-0.30214684,0.762585536,0.999823494,-4.81697055,-0.302087271
Sertad1,-0.065788315,2.910274418,-0.360957776,0.718145662,0.999823494,-4.951398322,-0.360938178
Sertad2,-0.376843385,3.226682297,-1.003940768,0.31565258,0.999823494,-4.629483023,-1.003431773
Sertad3,-0.209246022,3.685043049,-0.61514886,0.538649695,0.999823494,-4.714464357,-0.614856194
Sertad4,-0.578062761,3.741805424,-3.489550142,0.000486149,0.198082419,-2.589663583,-3.488274535
Sertm1,-0.222851557,2.163620624,-1.094838325,0.273668745,0.999823494,-4.635490865,-1.094652867
Sesn1,-0.069982659,6.059553426,-0.997921812,0.318322085,0.999823494,-4.969978576,-0.997911893
Sesn2,0.170820929,3.877265701,0.541664091,0.588231478,0.999823494,-4.720554966,0.541400623
Sesn3,0.120506231,7.732281662,0.434404051,0.664077464,0.999823494,-4.779533929,0.434290552
Sestd1,0.19240189,4.366739267,0.442587635,0.65884057,0.999823494,-4.649595535,0.441514495
Set,0.144854099,7.521895403,1.501888155,0.133151056,0.999823494,-4.429484875,1.501791143
Setbp1,0.106609634,4.957496392,0.637554093,0.523770101,0.999823494,-5.076843731,0.637544703
Setd1a,-0.057867348,5.994940531,-0.323217802,0.746573015,0.999823494,-4.827810386,-0.323161396
Setd1b,0.167394066,5.445560334,0.946821303,0.343735495,0.999823494,-4.973396313,0.946810216
Setd2,0.063430377,6.768000041,0.585570551,0.558166384,0.999823494,-5.261895779,0.585567218
Setd3,0.046331848,7.33344973,0.233899692,0.815101844,0.999823494,-4.813846332,0.233849469
Setd4,-0.25145008,4.607709243,-0.590251603,0.556462137,0.999823494,-4.631326086,-0.588104523
Setd5,0.116922261,7.251432983,0.93216396,0.351255689,0.999823494,-5.044205336,0.932156429
Setd6,-0.109421689,4.189331537,-1.151558287,0.249521117,0.999823494,-4.701556689,-1.151513325
Setd7,0.127639515,5.933714778,0.842443915,0.399543629,0.999823494,-5.077363841,0.842436573
Setd9,0.111078332,5.093361184,0.621611933,0.534202601,0.999823494,-5.096260707,0.621603527
Setdb1,0.124047522,5.789836215,1.49675937,0.134466871,0.999823494,-4.467415006,1.496717153
Setx,0.234183183,6.204326124,1.142827321,0.253285603,0.999823494,-4.590675062,1.142405268
Sez6,-0.392861839,4.943049753,-1.106815867,0.268878996,0.999823494,-4.588286959,-1.10564779
Sez6l,0.146964392,6.80235672,0.310943397,0.755847782,0.999823494,-5.134415126,0.310937965
Sez6l2,-0.030620448,8.415233217,-0.399159664,0.689778799,0.999823494,-5.195245291,-0.399155271
Sf1,0.13439371,8.118184302,1.61960549,0.105323464,0.999823494,-4.378672567,1.619575648
Sf3a1,0.012189071,6.783540209,0.090660874,0.927763878,0.999823494,-5.095111183,0.090658587
Sf3a2,0.037349831,5.56002738,0.56611557,0.571318121,0.999823494,-5.214265622,0.566111301
Sf3a3,0.106845122,6.562644143,1.189014908,0.234438725,0.999823494,-4.828895104,1.189002393
Sf3b1,0.167732617,8.299887917,1.445731536,0.148259773,0.999823494,-4.551072905,1.44570567
Sf3b2,0.055863695,8.242660664,0.820844113,0.411739084,0.999823494,-5.094044235,0.820837064
Sf3b3,0.168043792,7.406801683,1.839589598,0.065833703,0.999823494,-4.136676927,1.839554273
Sf3b4,0.014276403,5.704460577,0.104682629,0.916631684,0.999823494,-4.995598587,0.104677541
Sf3b5,-0.173194728,5.603333882,-0.733108405,0.463496873,0.999823494,-5.10354712,-0.73310093
Sf3b6,0.013065791,6.523081511,0.117924661,0.906128592,0.999823494,-5.198701333,0.117923097
Sfi1,-0.017997289,5.659401487,-0.158648906,0.87394623,0.999823494,-5.336030939,-0.158647974
Sfmbt1,-0.33594565,3.96995865,-1.087578931,0.277315355,0.999823494,-4.592670832,-1.086369941
Sfmbt2,0.664484254,5.454153391,3.884945764,0.000102526,0.064982205,-1.622273832,3.884535912
Sfpq,0.341154851,8.448409151,1.994223348,0.046133758,0.999823494,-3.940417047,1.994167449
Sfr1,0.134108487,8.109446173,1.120440237,0.262563949,0.999823494,-4.667705919,1.120351629
Sfrp1,-0.310535785,3.52843996,-0.897262775,0.369601267,0.999823494,-4.822753202,-0.897220502
Sfrp2,-0.712649308,3.510805989,-1.02850668,0.304595218,0.999823494,-4.600999381,-1.026628947
Sfrp4,-0.174220634,1.067577941,-0.361191073,0.718061826,0.999823494,-4.757037677,-0.361050326
Sfrp5,0.266780731,4.002660491,0.433359869,0.664778861,0.999823494,-4.890387652,0.433324749
Sfswap,-0.054207277,6.943761936,-0.373220429,0.709002307,0.999823494,-4.93570395,-0.373196358
Sft2d1,0.180050598,4.936320861,1.527507365,0.126645609,0.999823494,-4.432690804,1.527464257
Sft2d2,0.354975084,4.583995759,2.193290489,0.028297318,0.922932306,-3.726456527,2.193139665
Sft2d3,-0.068591148,3.905556298,-0.504673555,0.613797999,0.999823494,-5.017147753,-0.504659517
Sfta3,-0.260224506,0.465126757,-0.428392681,0.668488948,0.999823494,-4.75138832,-0.42822276
Sftpb,1.279042135,-0.444538183,0.769925499,0.4428549,0.999823494,-4.626157372,0.767381206
Sftpc,-0.145270296,-0.466380269,-0.377498073,0.705986945,0.999823494,-4.724367727,-0.377251185
Sftpd,0.088931422,-0.432245171,0.038098148,0.969892226,0.999823494,-4.618290309,0.037743458
Sfxn1,-0.02992746,7.239163616,-0.13424961,0.893206762,0.999823494,-5.180786534,-0.134247632
Sfxn2,0.507967298,2.885764875,1.623307846,0.104586727,0.999823494,-4.315756336,1.623012528
Sfxn3,-0.100948632,5.191105214,-0.546446975,0.584766774,0.999823494,-5.050150066,-0.546435266
Sfxn4,0.156411005,4.232304126,0.988171904,0.323115371,0.999823494,-4.714189183,0.988076118
Sfxn5,-0.129908747,6.701842776,-0.442559389,0.658098068,0.999823494,-4.979069507,-0.442540585
Sgca,-0.219943158,2.099598627,-0.545789624,0.585269646,0.999823494,-4.808869258,-0.545703673
Sgcb,0.019707752,6.139784578,0.169201216,0.86563986,0.999823494,-5.223086347,0.169199326
Sgcd,-0.077975881,2.958525439,-0.223765582,0.822977988,0.999823494,-4.81259828,-0.223716394
Sgce,0.04558257,5.81831758,0.24312267,0.807945451,0.999823494,-4.826852918,0.243077383
Sgcg,0.215220949,3.184948338,0.687233812,0.49196175,0.999823494,-4.868834642,0.687191992
Sgf29,-0.034380268,4.084268511,-0.248533318,0.80372595,0.999823494,-5.096657345,-0.248527947
Sgip1,-0.052337383,6.337166061,-0.216446261,0.828643264,0.999823494,-5.1245712,-0.216441957
Sgk1,-0.555950001,4.521008571,-2.859260555,0.00425016,0.494782268,-2.94961872,-2.858972199
Sgk2,0.459602147,1.224498133,0.828573028,0.409355871,0.999823494,-4.615279374,0.82502769
Sgms1,0.177118976,6.416402603,1.431030892,0.152426989,0.999823494,-4.589720941,1.431011255
Sgms2,0.078762973,2.154232096,0.328971185,0.742199083,0.999823494,-4.897622507,0.328942589
Sgo2,-0.08501917,2.902886573,-0.116827937,0.907896757,0.999823494,-4.614074713,-0.115691861
Sgpl1,-0.110938395,5.895550106,-1.274297875,0.202563993,0.999823494,-4.727857861,-1.27428059
Sgpp1,-0.092563703,5.490568981,-0.796229119,0.425903768,0.999823494,-5.068918407,-0.796220699
Sgpp2,-0.006057408,3.974769384,-0.032369025,0.974179449,0.999823494,-4.953104571,-0.032366912
Sgsh,-0.352959022,4.122782308,-2.04854208,0.040528416,0.999823494,-3.911332412,-2.048322438
Sgsm1,0.18941048,7.792793279,0.690787339,0.489939466,0.999823494,-4.692814809,0.690405107
Sgsm2,-0.012852514,7.934820687,-0.15191065,0.879257989,0.999823494,-5.376827371,-0.151909914
Sgsm3,0.018517378,6.773245534,0.187759384,0.851067308,0.999823494,-5.187455204,0.187756792
Sgta,-0.025629675,6.888851008,-0.241747382,0.808980715,0.999823494,-5.082382762,-0.241741185
Sgtb,0.059569024,6.417603855,0.224391031,0.822459473,0.999823494,-5.028850047,0.224382774
Sh2b1,0.030050827,6.588368389,0.296561556,0.766805242,0.999823494,-5.135210838,0.296556347
Sh2b2,-0.349729825,4.398357923,-2.281755557,0.022539856,0.88064967,-3.855584988,-2.281145204
Sh2b3,0.001569667,4.539974195,0.008734724,0.993030866,0.999823494,-5.218830342,0.008734625
Sh2d3a,-0.311898439,-0.111926166,-0.281606344,0.779378127,0.999823494,-4.634178905,-0.280129534
Sh2d3c,-0.602864482,4.471516591,-1.962958,0.049868666,0.999823494,-4.262284571,-1.961088795
Sh2d4a,0.040954141,2.261239219,0.094818299,0.92458952,0.999823494,-4.673193797,0.094654172
Sh2d4b,0.051846751,-0.649648806,0.096491992,0.923253927,0.999823494,-4.682187665,0.09633574
Sh2d5,-0.070358663,4.136450781,-0.321657556,0.747724318,0.999823494,-4.970519801,-0.321641477
Sh2d6,-0.729442898,3.233123252,-1.40622336,0.160794905,0.999823494,-4.526159792,-1.402403111
Sh2d7,-0.679494192,2.282675515,-1.348738617,0.178633653,0.999823494,-4.538872884,-1.344973931
Sh3bgrl,0.289005788,6.98063175,1.842477875,0.065411601,0.999823494,-4.130647311,1.842434627
Sh3bgrl2,-0.286373934,3.767014517,-1.564235235,0.117793318,0.999823494,-4.356378482,-1.564103273
Sh3bgrl3,-0.243500032,5.57578457,-1.556156678,0.119681621,0.999823494,-4.410331254,-1.556111332
Sh3bp1,-0.240185685,1.724168641,-0.977923756,0.328239475,0.999823494,-4.662745881,-0.977666138
Sh3bp2,-0.14235005,3.076305494,-0.638474244,0.523211642,0.999823494,-4.821135697,-0.638402595
Sh3bp4,0.019469356,5.055401192,0.050923574,0.959387351,0.999823494,-5.103629186,0.050922406
Sh3bp5,0.105348363,6.543041965,0.664860902,0.506161436,0.999823494,-4.899963972,0.664826555
Sh3bp5l,0.100656124,6.201683457,1.182281063,0.237099476,0.999823494,-4.82396651,1.182267755
Sh3d19,0.10333009,5.047155576,0.471806676,0.637070882,0.999823494,-5.091509419,0.471798136
Sh3d21,-0.292905374,2.070017147,-0.553718811,0.579851501,0.999823494,-4.783376017,-0.553601644
Sh3gl1,0.109226977,5.661557893,0.844871421,0.398187481,0.999823494,-5.049039032,0.844862739
Sh3gl2,-0.27354161,5.689776949,-1.299752179,0.193824263,0.999823494,-4.528380992,-1.299348773
Sh3gl3,0.113961301,5.899238656,0.407810345,0.683416878,0.999823494,-5.159985389,0.407804952
Sh3glb1,0.093581771,5.109355728,0.630347679,0.528474466,0.999823494,-5.051139341,0.630336472
Sh3glb2,-0.152755438,8.176496633,-1.838567361,0.065984657,0.999823494,-4.130841598,-1.838527882
Sh3kbp1,0.054684252,5.499198564,0.357896276,0.720435471,0.999823494,-4.958259648,0.357876856
Sh3pxd2a,-0.165857558,5.578383833,-1.120687001,0.262427422,0.999823494,-4.847946471,-1.120672195
Sh3pxd2b,-0.043556459,3.125462816,-0.247832888,0.804284187,0.999823494,-4.882552189,-0.24780642
Sh3rf1,-0.209846916,4.679772092,-1.059091445,0.289676172,0.999823494,-4.635141499,-1.058832276
Sh3rf2,0.017932134,0.536432939,0.023022001,0.981645991,0.999823494,-4.725973388,0.023005368
Sh3rf3,0.238217725,3.201927178,1.141070846,0.253877108,0.999823494,-4.653436678,1.140982734
Sh3tc1,-0.396909031,2.279158552,-1.392363398,0.164943759,0.999823494,-4.528609956,-1.388635034
Sh3tc2,-0.545398248,0.798022495,-1.345243443,0.180462656,0.999823494,-4.548359181,-1.339331878
Sh3yl1,-0.180046971,6.59198867,-0.983192325,0.325586739,0.999823494,-4.688109982,-0.98304206
Shank1,0.100800641,6.414709471,0.37785235,0.705545335,0.999823494,-5.118318951,0.377845548
Shank2,-0.071752525,5.778111867,-0.509962714,0.610080068,0.999823494,-5.246356778,-0.509959169
Shank3,-0.071116057,6.703951514,-0.634550702,0.525723965,0.999823494,-5.235962422,-0.634546907
Sharpin,-0.116200147,5.426157177,-0.908736562,0.363511601,0.999823494,-4.819040985,-0.908694135
Shb,-0.299575947,4.779174718,-1.119526541,0.262929762,0.999823494,-4.752676462,-1.119493267
Shbg,-0.283066463,0.147683172,-0.652106006,0.515504754,0.999823494,-4.639935077,-0.65029025
Shc1,-0.19436422,5.81135685,-0.813743095,0.415819028,0.999823494,-4.837391727,-0.813696171
Shc2,-0.085601764,5.470293504,-0.360742296,0.718344853,0.999823494,-4.812993436,-0.36067174
Shc3,0.123110092,4.751093046,0.315060329,0.752736534,0.999823494,-4.903127121,0.315033085
Shc4,0.020132073,9.137402225,0.183633098,0.854302242,0.999823494,-5.315612021,0.183631892
Shcbp1,0.3633618,2.464490651,0.786296829,0.431817974,0.999823494,-4.713808383,0.786084517
Shcbp1l,-0.08529712,1.755402219,-0.206305766,0.836576291,0.999823494,-4.848338362,-0.206274763
Shd,-0.389356649,2.085456807,-0.737884621,0.463333823,0.999823494,-4.614870256,-0.733368308
She,-0.191377259,1.194275033,-0.447295967,0.654737597,0.999823494,-4.789025087,-0.447190393
Shf,0.045287196,5.524313624,0.17307624,0.862593913,0.999823494,-5.141953114,0.173073171
Shh,0.240569832,3.04054018,0.365529534,0.714791865,0.999823494,-4.779098352,0.365428105
Shisa2,-0.002468002,2.089215308,-0.006596512,0.994737296,0.999823494,-4.899564359,-0.00659587
Shisa3,-1.204616607,0.007532212,-1.839000089,0.073652877,0.999823494,-4.546265537,-1.788763717
Shisa4,0.120231792,6.666093691,0.485081865,0.6276236,0.999823494,-5.119977365,0.485074359
Shisa5,-0.177930257,5.146396497,-1.276916387,0.201672337,0.999823494,-4.569400276,-1.276801497
Shisa6,0.143374886,4.164772713,0.616422251,0.537624432,0.999823494,-5.027656153,0.616409277
Shisa7,0.361189026,5.210636418,1.904844795,0.0568099,0.999823494,-4.045638861,1.904770577
Shisa8,-0.537517413,0.428990814,-2.079433704,0.037863632,0.992282276,-4.187768467,-2.076327933
