,logFC,AveExpr,t,P.Value,adj.P.Val,B,z.std
LOC113186777,-0.150862217,2.351662816,-0.331674292,0.741532762,0.998385122,-4.666457097,-0.329824252
LOC113187392,0.132134867,-0.454835264,0.331459216,0.740495782,0.998385122,-4.815000627,0.331196874
LOC113188510,0.133296571,0.185171701,0.335108027,0.737914531,0.998385122,-4.75983848,0.334616322
Lrrc55,0.144161448,2.083380615,0.335129827,0.737924491,0.998385122,-4.754132838,0.33460312
Matn4,0.180122082,-0.960309772,0.337080306,0.73778364,0.998385122,-4.659147123,0.334789821
Mpzl3,-0.174257525,0.88288301,-0.335111524,0.739121707,0.998385122,-4.66114362,-0.33301666
Mtx2,-0.033085197,4.971150148,-0.332040541,0.739862118,0.998385122,-5.439594682,-0.332035944
Myo1f,0.058649003,3.662039421,0.329341298,0.741907122,0.998385122,-5.240535319,0.329328874
Naaladl2,-0.301928702,2.653534087,-0.339170682,0.737266228,0.998385122,-4.633798039,-0.335475759
Naca,-0.026950617,8.133279103,-0.333913469,0.738446691,0.998385122,-5.571128323,-0.333911037
Napb,0.108422138,7.886090579,0.335598919,0.737178823,0.998385122,-5.372133412,0.335591648
Ngef,0.131964446,5.168890791,0.33568112,0.737115721,0.998385122,-5.402401039,0.335675317
Nkpd1,-0.159948686,1.500341133,-0.330543727,0.741040616,0.998385122,-4.967350153,-0.330475614
Nsa2,-0.109154502,5.870225548,-0.331917911,0.740095732,0.998385122,-4.869471579,-0.331726575
Ntrk2,-0.111845606,7.777662319,-0.331022985,0.740633762,0.998385122,-5.337398545,-0.331014197
Pde9a,-0.022195288,6.253021475,-0.331336845,0.740391721,0.998385122,-5.591981039,-0.33133465
Pgp,0.075703518,5.514481139,0.328767584,0.742349743,0.998385122,-5.158654752,0.328743273
Phf5a,-0.026709868,5.8548695,-0.333248077,0.738949286,0.998385122,-5.531816552,-0.333245088
Plaa,0.021484894,5.172535242,0.334525413,0.737985769,0.998385122,-5.492557497,0.334521898
Rfx1,0.109292054,6.518221585,0.336039889,0.736845276,0.998385122,-5.410785902,0.336033935
Rims1,0.092554445,6.176607364,0.335497091,0.737554588,0.998385122,-4.788232093,0.335093457
Rnf112,0.1314537,5.921159382,0.330094768,0.741333151,0.998385122,-5.393319732,0.330088423
Rnf212b,0.050208661,6.544681474,0.335749084,0.737061668,0.998385122,-5.604562536,0.335746989
Rsl24d1,-0.101963513,0.368461985,-0.330974215,0.741056935,0.998385122,-4.75325623,-0.330454013
Rspo3,-0.098204707,1.810369807,-0.334658827,0.737927895,0.998385122,-4.985391841,-0.334598609
Sap30l,-0.078376644,5.358207557,-0.331846229,0.740185949,0.998385122,-4.841592792,-0.331607111
Selenos,0.051657274,6.463490264,0.329692733,0.741636813,0.998385122,-5.401979845,0.329686556
Sgtb,-0.085232609,6.417603855,-0.335178653,0.737506769,0.998385122,-5.184126003,-0.335156851
Sh2b1,-0.032148818,6.588368389,-0.331076899,0.740593545,0.998385122,-5.326449394,-0.331067441
Shc2,0.075754274,5.470293504,0.335359396,0.737436008,0.998385122,-4.93896713,0.335250663
Slbp,-0.086907252,5.63148678,-0.329798141,0.741557386,0.998385122,-5.386946347,-0.329791665
Slc35c2,-0.033090152,5.956938246,-0.33181071,0.740037307,0.998385122,-5.383132159,-0.331803943
Slc6a12,0.106122841,2.714040466,0.328875705,0.742306497,0.998385122,-4.964605004,0.328800485
Smyd2,0.031147487,6.130458643,0.331169168,0.7405184,0.998385122,-5.587605909,0.331166927
Srek1,-0.108490366,7.148820123,-0.333770264,0.738967327,0.998385122,-4.758690414,-0.333221186
Srf,0.025781959,5.253180192,0.329899407,0.741478427,0.998385122,-5.507128574,0.329896158
Sugt1,0.032153799,5.837279993,0.328325993,0.742667062,0.998385122,-5.564731056,0.32832352
Supt3h,0.125212815,4.105093754,0.329292874,0.742520067,0.998385122,-4.727176711,0.32851796
Tbc1d7,0.073899839,4.281214128,0.33335397,0.739017526,0.998385122,-4.85888146,0.333154679
Tenm2,-0.13039742,6.08489836,-0.331026939,0.740627732,0.998385122,-5.446750832,-0.33102218
Thap6,-0.090475318,4.296427388,-0.330004092,0.741819099,0.998385122,-4.754337743,-0.329445344
Tmed2,0.044121127,6.491168121,0.328480792,0.742549717,0.998385122,-5.605376217,0.328478739
Tnc,0.125307299,2.702255046,0.331225943,0.740495357,0.998385122,-5.097366312,0.331197436
Tnfsf10,0.189975229,1.530596342,0.334205132,0.738897019,0.998385122,-4.716517156,0.333314336
Tomm20,-0.039219624,8.149836329,-0.328908079,0.742228796,0.998385122,-5.442914448,-0.328903279
Tor1aip1,0.03573811,6.099459748,0.329968459,0.741425515,0.998385122,-5.583489252,0.329966182
Tp53rk,0.033056445,4.954445445,0.332236532,0.739713881,0.998385122,-5.45390342,0.332232267
Tprg1l,0.046833506,7.943171299,0.335052288,0.737600327,0.998385122,-5.201358747,0.335032822
Ube2d2,0.039901355,7.028295596,0.330236975,0.741233005,0.998385122,-5.235270879,0.330220967
Unc5b,-0.124858969,4.194798183,-0.336305673,0.737499571,0.998385122,-4.69920675,-0.335166394
Xrn2,-0.05263525,6.599269426,-0.333902017,0.738512765,0.998385122,-4.987149219,-0.33382348
Zcwpw2,-0.118324711,3.156783116,-0.33072052,0.741513416,0.998385122,-4.717035847,-0.329849853
Zdhhc22,-0.149630245,3.901246775,-0.334475823,0.738036094,0.998385122,-5.167349126,-0.334455196
Zeb1,-0.056909228,6.726962255,-0.335624529,0.737156681,0.998385122,-5.507258828,-0.335621007
Znf219,0.056103286,6.819087839,0.329954894,0.741486235,0.998385122,-5.004411441,0.329885824
Znf438,0.048251688,4.260661176,0.329802335,0.741563765,0.998385122,-5.182405278,0.329783223
LOC113181453,0.101880281,1.187451888,0.328552341,0.742812343,0.998487757,-4.7710008,0.328131361
Ate1,-0.097129339,7.205223225,-0.328360836,0.743128936,0.99872263,-4.742867018,-0.327712652
Tada1,0.107294331,6.428881344,0.328447086,0.743162156,0.99872263,-4.727428557,0.327668721
Tmem246,0.058961873,6.365714776,0.327756916,0.743100086,0.99872263,-5.402416465,0.327750805
Adcy7,-0.09543088,5.332713829,-0.321143058,0.74820615,0.998727757,-4.906091444,-0.321005596
Adcyap1r1,-0.124111576,6.186636757,-0.314325474,0.753285966,0.998727757,-5.227557216,-0.314309523
Ankrd24,0.126355455,4.818516798,0.320635874,0.748496179,0.998727757,-5.252402597,0.320622903
Ankrd54,0.096253363,5.858680888,0.323641047,0.746650231,0.998727757,-4.751237745,0.323059435
Aph1a,0.132695662,6.148694519,0.326490534,0.745257861,0.998727757,-4.675685788,0.324898541
Arhgef26,-0.052508788,4.521731881,-0.319980825,0.748986932,0.998727757,-5.398284425,-0.319975462
Armc5,0.080036743,4.537274417,0.317834525,0.750714583,0.998727757,-4.901982463,0.31769727
Bora,0.11110322,1.998318164,0.31548197,0.752940873,0.998727757,-4.727591718,0.314763966
Cabyr,-0.155909361,2.445333373,-0.318110581,0.751926813,0.998727757,-4.660712441,-0.316099729
Cacna1c,0.104417755,6.075203519,0.313169863,0.754171412,0.998727757,-5.146612718,0.313143803
Cacna2d1,0.067459063,7.220006129,0.325726433,0.744706206,0.998727757,-4.952523718,0.325627496
Cacng2,-0.1224689,3.119766546,-0.323628749,0.746262897,0.998727757,-5.000009126,-0.323570933
Cap2,0.123562875,6.241344291,0.314127313,0.75342766,0.998727757,-5.457674948,0.314122949
Carf,0.056686424,4.523630558,0.321330623,0.747964117,0.998727757,-5.38959356,0.321324994
Cbx1,-0.017796407,5.482686524,-0.323144523,0.746587931,0.998727757,-5.533524683,-0.323141699
Cbx7,-0.05297663,6.61408047,-0.313511757,0.753894111,0.998727757,-5.533341507,-0.313508833
Ccnf,0.053110672,1.12270592,0.312751081,0.754532068,0.998727757,-4.938288908,0.312669108
Ccnjl,0.126595532,-0.155555076,0.314392453,0.753383979,0.998727757,-4.83177995,0.314180465
Cct5,-0.021747882,7.827044832,-0.316619338,0.751534089,0.998727757,-5.589658623,-0.316617192
Cep126,-0.065124507,6.027651543,-0.321546448,0.747815293,0.998727757,-5.155310239,-0.321521406
Clasp2,-0.049535418,8.001531328,-0.313706474,0.753753266,0.998727757,-5.272401876,-0.313694254
Clcc1,-0.023311937,6.318800643,-0.313147093,0.754172639,0.998727757,-5.436141176,-0.313142187
Clnk,0.275237183,-0.454312791,0.322635476,0.747288768,0.998727757,-4.772572552,0.32221639
Cnmd,0.114041147,3.911629977,0.322878053,0.747046967,0.998727757,-4.798687693,0.322535608
Cog3,0.055673807,5.502697508,0.324829932,0.745331686,0.998727757,-5.130505063,0.324801002
Cplane1,-0.111578856,6.289326185,-0.315550536,0.752996722,0.998727757,-4.716878214,-0.314690415
Csf3,0.148529307,2.397314228,0.316819501,0.752683831,0.998727757,-4.668097007,0.315102499
Cul7,0.063418759,7.665425298,0.321446921,0.747897653,0.998727757,-5.10596148,0.32141271
CUNH19orf53,0.030488373,6.792567243,0.314616869,0.753054002,0.998727757,-5.616844313,0.314614982
CUNH2orf73,0.248556163,1.406918463,0.320757187,0.751949583,0.998727757,-4.621300885,0.316069728
CUNH7orf26,-0.070882954,5.334998461,-0.324230269,0.745956801,0.998727757,-4.832637522,-0.323975212
Dchs2,-0.098000676,3.858863849,-0.317883641,0.750581278,0.998727757,-5.266653998,-0.317872995
Ddhd2,-0.112324141,7.969736478,-0.315665332,0.753099437,0.998727757,-4.697774706,-0.314555149
Ddx59,-0.117560607,4.313563,-0.314139202,0.754278044,0.998727757,-4.695732746,-0.313003446
Dhrs13,0.067143811,4.428560966,0.313242444,0.754100663,0.998727757,-5.389832275,0.31323693
Dlec1,-0.197766269,2.955475286,-0.319966572,0.750386735,0.998727757,-4.666144931,-0.318129463
Dlx6,-0.174906959,1.855410259,-0.314131848,0.753468366,0.998727757,-4.97731357,-0.314069352
Dnaaf5,0.04201908,4.669545131,0.318111311,0.750406962,0.998727757,-5.320876958,0.318102797
Dolpp1,0.046453309,4.51673292,0.316011432,0.752003846,0.998727757,-5.243306494,0.315998237
Dpp6,0.13897845,6.998824841,0.326587057,0.745198087,0.998727757,-4.675007841,0.324977519
Enpp3,0.194389005,-0.003178199,0.317485672,0.752442946,0.998727757,-4.660795394,0.315419786
Evi2a,0.094388612,1.475592883,0.31601696,0.752220644,0.998727757,-4.798595345,0.315712624
Evi5l,-0.054404962,6.594446054,-0.320887961,0.748300345,0.998727757,-5.385129788,-0.320881301
Fam131b,-0.120336196,3.045811973,-0.313347219,0.754107309,0.998727757,-4.903032901,-0.313228182
Fam216a,-0.078374146,2.916522579,-0.325806139,0.74461124,0.998727757,-5.011005946,-0.325753002
Fcgr2a,0.114921815,2.621012291,0.316863289,0.752156544,0.998727757,-4.698535432,0.315797067
Flt1,0.040345282,5.323973913,0.326619811,0.743957927,0.998727757,-5.504584088,0.326616547
Frat2,0.150348338,3.327819249,0.321042536,0.749644335,0.998727757,-4.663225765,0.319108372
Gabra1,0.127788998,5.185199706,0.324129313,0.745848618,0.998727757,-5.281184435,0.324118108
Garem1,-0.052184293,4.48626062,-0.32520876,0.745027439,0.998727757,-5.386154739,-0.325202999
Gatd1,0.046910285,6.113386219,0.325580461,0.744747777,0.998727757,-5.354243961,0.325572558
Gde1,0.057659709,6.09558469,0.324672644,0.745443448,0.998727757,-5.199648075,0.324653346
Gemin2,0.03433818,4.803124584,0.314680621,0.753007472,0.998727757,-5.438314902,0.314676258
Gfra1,-0.143243886,5.497766336,-0.323038032,0.74695537,0.998727757,-4.789489632,-0.322656539
Gid4,-0.129107962,1.73745129,-0.318837906,0.750853929,0.998727757,-4.684252185,-0.31751359
Gng7,0.061702032,3.811261989,0.317891924,0.750584948,0.998727757,-5.137973151,0.317868157
Golph3,-0.033256266,5.826516538,-0.320289745,0.74875051,0.998727757,-5.567621231,-0.320287352
Gpr27,-0.084614948,5.245248444,-0.31982428,0.749111219,0.998727757,-5.259532179,-0.319811514
Gramd2a,-0.081996464,1.556259228,-0.316488225,0.751672683,0.998727757,-4.996747041,-0.316434568
Gucy1b1,-0.065615664,6.81802654,-0.32457197,0.745513523,0.998727757,-5.294762384,-0.324560769
Gyg1,-0.062203381,5.863877708,-0.318134104,0.750418957,0.998727757,-5.054334586,-0.318086983
Hpca,-0.111706397,4.397146825,-0.324468821,0.745612629,0.998727757,-5.071025473,-0.324429843
Hsd17b11,-0.128418915,3.778901366,-0.326607469,0.74443334,0.998727757,-4.744744316,-0.325988125
Hsf2bp,-0.047451988,3.783255022,-0.315028177,0.752747783,0.998727757,-5.278261012,-0.315018269
Htr7,0.11809506,5.71861339,0.319761409,0.749158234,0.998727757,-5.276482933,0.319749498
Igdcc4,-0.059987127,4.981810807,-0.312637651,0.754572738,0.998727757,-5.162664633,-0.312615582
Ing5,-0.075401333,4.493240435,-0.326952668,0.743730565,0.998727757,-5.089745554,-0.326917129
