,logFC,AveExpr,t,P.Value,adj.P.Val,B,z.std
Bmp2,0.565598411,1.860057914,1.599907892,0.109838008,0.720412441,-4.354796314,1.598921672
Bop1,0.112901245,6.258866172,1.600007629,0.109605863,0.720412441,-4.425761988,1.599967185
Cdc34,0.132295895,5.628035261,1.599640686,0.109686843,0.720412441,-4.421434334,1.599602279
Drosha,-0.120278333,6.597762333,-1.602307385,0.109101366,0.720412441,-4.403931095,-1.602245346
Fbln1,0.330330791,5.484469245,1.601800583,0.109211364,0.720412441,-4.398172529,1.601747918
Fgd6,-0.261647668,3.675510189,-1.604748826,0.108585248,0.720412441,-4.326658381,-1.604584621
Got2,-0.126969617,6.013701174,-1.598675027,0.109907378,0.720412441,-4.401850321,-1.59860959
Gtf2h1,0.164561001,5.747291762,1.60128822,0.109333127,0.720412441,-4.383785557,1.601197752
Irak3,-0.322985134,2.673853454,-1.60172187,0.109302871,0.720412441,-4.327673723,-1.601334412
Irf7,0.46460424,2.716729084,1.599738724,0.109767,0.720412441,-4.337711907,1.599241284
Kcnj3,-0.16570222,5.300643598,-1.603627277,0.108811874,0.720412441,-4.383411691,-1.603556373
Lemd3,-0.120795676,5.368018333,-1.600051025,0.109597091,0.720412441,-4.405788651,-1.600006729
Lgals1,0.29604227,5.073947301,1.599951698,0.109622888,0.720412441,-4.386716205,1.59989045
LOC113182270,-0.369900785,0.44765081,-1.604096367,0.109152,0.720412441,-4.393801863,-1.602016324
LOC113185124,-0.247844963,2.954490091,-1.602920383,0.109094646,0.720412441,-4.372671725,-1.602275749
LOC113185857,-0.425737795,-0.756378752,-1.608198295,0.10944072,0.720412441,-4.484935461,-1.60071201
LOC113187684,-0.152318476,5.776710755,-1.599679789,0.109686592,0.720412441,-4.392402916,-1.599603407
LOC113188180,0.310913828,9.062876625,1.599305256,0.109764129,0.720412441,-4.402695067,1.599254212
LOC113196129,-0.47040319,0.259171813,-1.604306826,0.109105988,0.720412441,-4.394106599,-1.602224436
LOC113196862,-0.223524494,2.217373961,-1.599048481,0.1099367,0.720412441,-4.338440427,-1.598477719
LOC113201051,0.89903548,0.205068286,1.602787261,0.109619735,0.720412441,-4.405355258,1.59990466
Mvp,-0.498083617,2.909597632,-1.601082107,0.109433924,0.720412441,-4.34340783,-1.600742682
Pi4k2b,-0.241229988,3.020457765,-1.604278512,0.108722088,0.720412441,-4.322990562,-1.603963547
Pigk,-0.161332979,4.600679841,-1.604184909,0.108713423,0.720412441,-4.360426003,-1.604002856
Pkmyt1,0.325446364,2.815291459,1.601846396,0.109357296,0.720412441,-4.374213753,1.601088603
Plch2,-0.235233793,3.494249883,-1.601664405,0.1093275,0.720412441,-4.365050558,-1.601223163
Rab8a,-0.120534171,5.287208081,-1.599065926,0.109816263,0.720412441,-4.402515208,-1.599019529
Rnf166,0.098147233,5.090119066,1.600280316,0.109548547,0.720412441,-4.388935582,1.600225591
Sesn2,0.259951715,3.877265701,1.59869963,0.109958353,0.720412441,-4.358345183,1.598380359
Slc18b1,-0.203022129,3.945808305,-1.603975689,0.108762037,0.720412441,-4.346669753,-1.603782347
Smim14,-0.125513409,6.760215302,-1.603256436,0.108884129,0.720412441,-4.452253886,-1.603228892
Znf462,-0.128093978,6.568114416,-1.60280145,0.108995067,0.720412441,-4.393377575,-1.602726422
Znf628,-0.191252909,4.299690959,-1.601724537,0.109256091,0.720412441,-4.358090039,-1.60154577
Stard4,-0.287741845,1.935813492,-1.599397548,0.110072298,0.720882986,-4.41075318,-1.597868264
Adcy2,-0.139402231,6.759780623,-1.596824524,0.110315036,0.721965428,-4.424865637,-1.596778745
Amfr,0.136952604,8.09960224,1.596254832,0.110448518,0.721965428,-4.397711824,1.596180419
Dnajb13,-0.261561383,4.269206619,-1.596613926,0.11038716,0.721965428,-4.360742486,-1.596455381
Kctd7,0.163326778,4.962918306,1.596509708,0.11039613,0.721965428,-4.375836545,1.596415176
Mvd,0.224166831,5.356328814,1.596407733,0.110415126,0.721965428,-4.388468541,1.596330042
Lrriq1,-0.251533698,3.98781954,-1.596233464,0.1104916,0.721971267,-4.362634291,-1.59598743
Arap1,-0.161900288,6.258946013,-1.59512203,0.110698385,0.722770495,-4.410882759,-1.59506194
Rabgap1l,-0.156092465,5.803141781,-1.595208861,0.110677432,0.722770495,-4.411528167,-1.595155658
Arl5b,-0.228483611,3.314227673,-1.594861432,0.110796428,0.722859042,-4.330128997,-1.594623619
LOC113193185,-0.124312945,5.491501822,-1.594691587,0.110794084,0.722859042,-4.401324098,-1.594634091
LOC113185802,0.471670007,0.95537595,1.59493653,0.111027868,0.723591326,-4.3720833,1.593590123
Pcgf5,-0.171954175,6.398216827,-1.593585058,0.111035518,0.723591326,-4.455182438,-1.593555991
R3hdm1,-0.130959835,6.508824103,-1.59361016,0.111029699,0.723591326,-4.45880225,-1.593581955
LOC113191134,-0.179848524,4.816933363,-1.593149112,0.111140945,0.724002659,-4.382446241,-1.593085799
Poc1b,-0.247180119,4.020246179,-1.592816528,0.111253204,0.724182608,-4.363097487,-1.592585521
Sec14l5,-0.371135342,3.272526509,-1.592844662,0.11125015,0.724182608,-4.344995422,-1.592599124
A3galt2,0.37259516,0.391501973,1.582075668,0.11439799,0.724279696,-4.4450938,1.578730047
Adal,-0.16511233,5.092085255,-1.57982015,0.114164621,0.724279696,-4.400339977,-1.579747856
Aspm,-0.384607949,1.391787853,-1.581423806,0.113994955,0.724279696,-4.368329929,-1.580488863
Atp8b3,0.953547527,1.799902771,1.592680571,0.111445784,0.724279696,-4.35619764,1.591728224
Caprin2,0.156362819,5.309976312,1.578980671,0.114364917,0.724279696,-4.393699728,1.578874189
Cnot4,-0.150587013,5.453840216,-1.58528239,0.112911741,0.724279696,-4.424487271,-1.585240326
Cplx1,0.426004664,5.663642187,1.581888941,0.113691766,0.724279696,-4.403895904,1.581815192
Cul4b,-0.175700516,5.762327464,-1.579140222,0.114313475,0.724279696,-4.438101362,-1.57909846
CUNH16orf89,0.406079442,2.603363957,1.583086378,0.113485203,0.724279696,-4.340248426,1.582720415
Ddx10,-0.174244212,4.947434825,-1.590281684,0.111783874,0.724279696,-4.395035622,-1.59022599
Dnah6,-0.307454341,4.629795865,-1.583558486,0.113318421,0.724279696,-4.379393294,-1.583452254
Elmo2,0.178021946,6.192896565,1.585022049,0.112971442,0.724279696,-4.433219853,1.584977518
Eras,0.394138096,0.15286703,1.579907629,0.114659348,0.724279696,-4.407980613,1.577592102
Fam131b,0.434484605,3.045811973,1.588603926,0.112276424,0.724279696,-4.366477539,1.588043849
Fam210a,0.165894015,4.829375462,1.583990667,0.11321332,0.724279696,-4.386891693,1.583913874
Fam3b,0.868641999,0.400240405,1.590238659,0.112415419,0.724279696,-4.42246791,1.587429425
Fam43a,-0.292663293,4.950756636,-1.591539472,0.111505272,0.724279696,-4.389269217,-1.591463639
Fkbp15,-0.104896376,6.245224869,-1.591958702,0.11140064,0.724279696,-4.45489042,-1.591929085
Folh1b,0.365157926,1.590573636,1.589152395,0.112230886,0.724279696,-4.359169249,1.588245277
Fscn2,-0.394042937,3.197958811,-1.577219911,0.114823282,0.724279696,-4.363518672,-1.576879382
Helb,-0.394820594,2.316463789,-1.590298516,0.111976104,0.724279696,-4.386693355,-1.589373453
Il16,-0.229780365,2.528410752,-1.590903589,0.111719808,0.724279696,-4.336039901,-1.590510377
LOC113175376,0.556582116,-0.99001752,1.584454357,0.11414139,0.724279696,-4.441054414,1.579849265
LOC113175466,0.153064264,5.616944486,1.578022016,0.114581206,0.724279696,-4.401712615,1.577932115
LOC113175480,0.135905817,3.833534972,1.585866487,0.112806707,0.724279696,-4.346107199,1.58570296
LOC113179688,0.392653424,-0.416546843,1.587219307,0.113306585,0.724279696,-4.429472164,1.583504222
LOC113180124,0.54938055,-0.541307905,1.591925363,0.113533379,0.724279696,-4.499006952,1.582509179
LOC113182902,0.526742283,-1.042470851,1.587599943,0.114031406,0.724279696,-4.477749267,1.580329595
LOC113185976,0.221264614,3.31440082,1.57858302,0.114548821,0.724279696,-4.381388385,1.578073083
LOC113189884,-0.372444255,1.054961714,-1.583886454,0.113852072,0.724279696,-4.445310425,-1.581113573
LOC113191789,0.229357448,4.282292962,1.58868232,0.11215458,0.724279696,-4.36146308,1.588582952
LOC113192601,0.466275861,6.376894773,1.583723343,0.113263138,0.724279696,-4.46965004,1.583695025
LOC113194801,0.278721122,4.10613899,1.591331599,0.111579461,0.724279696,-4.361415282,1.59113383
LOC113195924,0.170827082,4.422335102,1.581321682,0.113823664,0.724279696,-4.377201817,1.581237849
LOC113197906,0.176287545,8.538703543,1.580719499,0.1139538,0.724279696,-4.424974975,1.580668736
LOC113198027,-0.322932877,0.74931775,-1.584978627,0.113291975,0.724279696,-4.384038778,-1.583568377
LOC113199224,-0.533295169,-0.213530122,-1.591646291,0.112145579,0.724279696,-4.420999546,-1.588622795
Med15,-0.122671231,6.400821515,-1.589049158,0.112056501,0.724279696,-4.453008833,-1.58901724
Milr1,-0.576990296,0.441703413,-1.592309088,0.111839187,0.724279696,-4.41369168,-1.58998056
Mrpl27,0.166877744,5.181950029,1.58512547,0.112948639,0.724279696,-4.415694573,1.585077889
Mrpl37,0.241512437,5.092027542,1.583054145,0.11342085,0.724279696,-4.411450503,1.583002696
Naf1,-0.179067656,3.46866592,-1.582995235,0.113470046,0.724279696,-4.341125154,-1.582786891
Ndufa2,0.2177969,6.015053621,1.58668427,0.112591337,0.724279696,-4.454325148,1.586652644
Nr4a3,0.58377407,1.01045117,1.590581117,0.112246166,0.724279696,-4.426907965,1.588177681
Ntan1,0.108736857,4.729145584,1.588252721,0.112244466,0.724279696,-4.384472848,1.588185202
Nufip2,-0.220228071,4.409947774,-1.582238988,0.113614802,0.724279696,-4.371728524,-1.582152321
Pcdh18,-0.281207507,3.35374704,-1.588198098,0.112288133,0.724279696,-4.336809353,-1.587992067
Phf24,0.40596181,3.441177409,1.588395446,0.112293788,0.724279696,-4.365223918,1.587967062
Phkg1,0.278167402,3.48906686,1.585739594,0.112880169,0.724279696,-4.363738957,1.585379356
Pitpnm2,-0.146076495,6.174243626,-1.581363946,0.113801655,0.724279696,-4.464276194,-1.581334152
Pkig,-0.171486451,6.12233196,-1.584734422,0.113039959,0.724279696,-4.420519708,-1.584676039
Pnisr,-0.17716224,7.260650397,-1.581646297,0.113743973,0.724279696,-4.422890959,-1.581586609
Pnpla7,-0.204116311,5.766388606,-1.581850373,0.113695318,0.724279696,-4.425950733,-1.581799638
Prpf8,-0.137706795,8.840432719,-1.58395377,0.113213337,0.724279696,-4.432964047,-1.583913796
Psmg3,0.143720629,4.406827401,1.581284391,0.113833281,0.724279696,-4.373720361,1.581195774
Rfx7,-0.120079745,5.590375156,-1.580743423,0.113945515,0.724279696,-4.437756176,-1.580704956
Rps6ka5,-0.188121072,5.087553337,-1.590945009,0.111634182,0.724279696,-4.399131299,-1.590890674
Rps7,0.165112641,8.510007814,1.585053105,0.112962333,0.724279696,-4.441727836,1.585017609
Rttn,-0.211091333,4.063329291,-1.588494882,0.112209817,0.724279696,-4.360338167,-1.588338495
Sclt1,-0.337144092,3.757711248,-1.578563427,0.114492696,0.724279696,-4.369119985,-1.578317461
Scn8a,-0.244335542,5.162047118,-1.57710518,0.114782442,0.724279696,-4.418785414,-1.577056864
Setd2,-0.148011018,6.768000041,-1.583502563,0.113313067,0.724279696,-4.474695499,-1.583475763
Slc27a3,0.352243384,3.175595395,1.591614525,0.111575422,0.724279696,-4.358560368,1.591151781
Snap25,0.199373102,8.202200684,1.577845049,0.114616567,0.724279696,-4.41775292,1.577778229
Snrpd2,0.16499684,6.639265437,1.577454207,0.114697274,0.724279696,-4.479975398,1.577427143
Srp54,-0.087484289,6.297450852,-1.578712872,0.114408482,0.724279696,-4.471978632,-1.578684325
Sytl2,0.313716272,3.208820616,1.588440422,0.112344946,0.724279696,-4.383683677,1.587740874
Tacc1,-0.124324698,6.387147219,-1.589329804,0.111992455,0.724279696,-4.460498367,-1.589300991
Tet3,-0.25057208,4.129232449,-1.578266443,0.114530995,0.724279696,-4.360794201,-1.578150691
Tlk2,-0.142107589,4.946847298,-1.583324665,0.113361154,0.724279696,-4.397357869,-1.58326466
Tmem151a,0.2359728,5.07244212,1.589463923,0.111981442,0.724279696,-4.379907098,1.589349798
Tmem173,0.358141334,1.281767979,1.578770006,0.114782901,0.724279696,-4.417470831,1.577054865
Tmem43,-0.140211255,5.928762672,-1.579759868,0.114170063,0.724279696,-4.449590559,-1.579724104
Tpst2,0.188125468,4.547414083,1.585545384,0.112861539,0.724279696,-4.373280831,1.585461406
Trim66,-0.312027936,3.055563746,-1.579802011,0.114240727,0.724279696,-4.362119331,-1.579415751
Trip10,-0.232793148,4.725915582,-1.589871065,0.11189095,0.724279696,-4.37907965,-1.58975097
Tspan2,-0.217921936,4.341672718,-1.588961117,0.112087143,0.724279696,-4.370757435,-1.588881523
Ube3b,-0.142802311,6.440167193,-1.580051912,0.114105892,0.724279696,-4.436634458,-1.580004254
Usp31,-0.354220137,3.842218863,-1.579797483,0.114185829,0.724279696,-4.351632476,-1.579655296
Usp47,-0.077081282,7.459246591,-1.585922613,0.112763242,0.724279696,-4.467104467,-1.585894509
Vangl2,-0.280043614,3.500853597,-1.58099767,0.11392431,0.724279696,-4.34318732,-1.58079766
Znf334,-0.151021014,5.116267872,-1.579563476,0.114230093,0.724279696,-4.393695133,-1.579462143
Znrd1,0.142455241,3.450404053,1.582744373,0.113530933,0.724279696,-4.344723097,1.582519899
Afg3l2,0.138176257,7.382269118,1.575478663,0.115159427,0.72428513,-4.429405471,1.575420452
Ccdc40,-0.214241018,4.872160784,-1.572790677,0.11579309,0.72428513,-4.392777696,-1.572679325
Cetn2,0.152129504,6.919788368,1.573771858,0.115546272,0.72428513,-4.486710476,1.573745612
Ciz1,0.188942849,7.293315813,1.573293193,0.115658941,0.72428513,-4.463696113,1.573258647
Cysltr2,-0.318263207,0.111547721,-1.574735264,0.115840873,0.72428513,-4.412955053,-1.572473099
Dmrta2,-0.7372686,2.60521823,-1.574975506,0.115341429,0.72428513,-4.37487708,-1.574631927
Fhdc1,0.314810623,2.525310247,1.574656794,0.115468439,0.72428513,-4.361901897,1.574082234
Hsd17b12,-0.102176946,5.596425162,-1.575660282,0.115112634,0.72428513,-4.446819163,-1.57562334
Htra3,0.339453091,3.193639385,1.572751262,0.115909102,0.72428513,-4.387205983,1.57217875
Kcnip4,-0.180583544,5.655899503,-1.571711834,0.116034349,0.72428513,-4.416809339,-1.571638774
Kiaa2026,-0.096247312,6.256522198,-1.575247367,0.115206112,0.72428513,-4.47238014,-1.575218094
Lingo3,0.241983994,3.566779285,1.573968563,0.115569263,0.72428513,-4.370623338,1.573646214
LOC113178663,-0.307232688,2.562040979,-1.576272695,0.11509239,0.72428513,-4.365206904,-1.575711134
LOC113183033,-0.144737121,5.29564441,-1.575082683,0.11525329,0.72428513,-4.410744848,-1.575013668
LOC113187127,0.323626984,3.193566162,1.576417622,0.115000074,0.72428513,-4.350185049,1.576111652
LOC113187984,-0.657174369,-1.016600898,-1.577380814,0.11605153,0.72428513,-4.470176265,-1.571564738
LOC113191538,-0.255027075,4.343514684,-1.572548934,0.11584228,0.72428513,-4.383631924,-1.572467029
LOC113191846,0.160053688,4.676770278,1.573736757,0.115564946,0.72428513,-4.393858397,1.573664875
LOC113195014,0.428094594,-0.55436102,1.57930164,0.115010368,0.72428513,-4.425256164,1.576066981
LOC113198556,0.516760305,-0.278904171,1.57723487,0.115683248,0.72428513,-4.443749448,1.573153636
Ppp4r3b,-0.12391794,7.56430155,-1.574696625,0.115339602,0.72428513,-4.43063902,-1.574639836
Psmb5,0.166488129,7.505896791,1.573127939,0.115696095,0.72428513,-4.473906386,1.573098142
Slc25a39,0.121254043,6.062276945,1.573002782,0.115730937,0.72428513,-4.432473894,1.572947666
Sp2,-0.154281337,4.967492081,-1.571717575,0.116042026,0.72428513,-4.395924408,-1.571605689
Suox,0.130143697,4.58103007,1.57263816,0.11582375,0.72428513,-4.387852415,1.572546993
Tmem213,-0.600707075,0.135253289,-1.5734022,0.116013786,0.72428513,-4.428365241,-1.571727396
Usp14,0.188084499,6.951046095,1.573725035,0.115562871,0.72428513,-4.438891203,1.573673848
Utrn,-0.225615006,6.178079245,-1.576454969,0.114930742,0.72428513,-4.444827985,-1.576412618
Ypel2,-0.234089834,4.454657872,-1.572146124,0.115935268,0.72428513,-4.385384763,-1.572065902
Dlgap5,-0.498105008,0.07635915,-1.574954,0.116180267,0.724296143,-4.459394073,-1.571010253
Mxra8,0.325291645,4.955872541,1.571391894,0.116103859,0.724296143,-4.421247414,1.57133929
Sorcs2,0.296427429,4.864074197,1.571353752,0.116140409,0.724296143,-4.383784331,1.571181873
Ext1,-0.169866713,5.682393838,-1.569347705,0.116584776,0.724374486,-4.417108797,-1.56927113
Insyn2b,-0.239709178,3.498022635,-1.56925696,0.116629865,0.724374486,-4.354963057,-1.569077573
LOC113197640,0.166763232,4.870313283,1.569015845,0.116658452,0.724374486,-4.410223436,1.568954885
Lrrc25,0.46092903,-0.056664121,1.573261088,0.116364159,0.724374486,-4.425008822,1.570219049
Nlrp3,0.389255429,1.622440695,1.570768936,0.116639285,0.724374486,-4.424764031,1.569037143
Rbm20,-0.383116884,3.959349934,-1.569262052,0.116622259,0.724374486,-4.362838698,-1.569110219
Rbp4,-0.222919343,3.501553871,-1.569864712,0.116519562,0.724374486,-4.378761131,-1.569551188
Srpx2,0.421586221,0.932579726,1.572262943,0.116296666,0.724374486,-4.417667163,1.57050933
Trabd2a,0.178140597,8.238518739,1.570658955,0.116270748,0.724374486,-4.453126286,1.570620832
Vwc2l,-0.317197581,2.365154918,-1.570022628,0.116591882,0.724374486,-4.396460492,-1.569240623
Wdr62,0.521161105,2.307290263,1.570912833,0.116326445,0.724374486,-4.354890847,1.570381239
Crip1,0.410248367,4.898555649,1.567931548,0.116909698,0.724501826,-4.423381625,1.56787761
Kdm4c,-0.141086965,5.376596308,-1.567670887,0.11697577,0.724501826,-4.415467205,-1.567594615
LOC113181377,-0.434295836,1.586993234,-1.570345989,0.116748265,0.724501826,-4.427385597,-1.56856958
LOC113189787,0.666371074,2.706241894,1.56780806,0.117059986,0.724501826,-4.373929806,1.567234083
LOC113198134,0.172747881,3.252303947,1.567787814,0.116991116,0.724501826,-4.351839625,1.5675289
Pgp,0.238074241,5.514481139,1.567621789,0.116984802,0.724501826,-4.421216174,1.567555937
Pigo,-0.18205639,4.220851116,-1.568553594,0.116791364,0.724501826,-4.380969769,-1.568384766
Slc35e1,-0.203796021,3.385808892,-1.567516286,0.117045424,0.724501826,-4.353117449,-1.56729641
Treh,0.221474249,3.751935746,1.567396069,0.11705814,0.724501826,-4.361875534,1.567241984
Ncor2,-0.195545482,7.974466548,-1.566554252,0.117226089,0.725005442,-4.476543542,-1.566523597
Znf408,-0.237691342,4.479687723,-1.566726989,0.117196308,0.725005442,-4.39362666,-1.566650924
Dennd2c,-0.223720052,3.176556788,-1.566591263,0.117335392,0.725076593,-4.390272395,-1.566056495
Hivep3,-0.222246372,4.790719765,-1.565387563,0.117507875,0.725076593,-4.408057066,-1.565320091
LOC113197251,-0.139575263,5.965312093,-1.565241721,0.117534183,0.725076593,-4.468087946,-1.565207845
Ptpro,-0.144784258,5.406280218,-1.565749118,0.117429683,0.725076593,-4.408899725,-1.565653819
Sigmar1,0.139835967,6.157986157,1.565606723,0.117449759,0.725076593,-4.460959269,1.565568116
Tfr2,0.206464659,3.111196459,1.566141334,0.11737888,0.725076593,-4.352925248,1.565870746
Trir,0.150806606,7.542838002,1.565892361,0.117380313,0.725076593,-4.487297576,1.565864626
Gpr19,-0.21760958,3.38773995,-1.564571895,0.117730871,0.726028249,-4.356607394,-1.56436928
Fbp2,-0.580676108,1.214471356,-1.56529662,0.117799499,0.726189776,-4.412174666,-1.564076949
Foxo1,-0.234504583,5.846116414,-1.563699431,0.117895856,0.726260543,-4.470220335,-1.563666724
Rnf170,-0.110734107,5.073126715,-1.563844238,0.117865741,0.726260543,-4.43029548,-1.563794907
Bag3,0.183556658,5.445752552,1.56328943,0.117997564,0.726364143,-4.432504163,1.563234006
Zscan18,0.150249916,7.949190823,1.56337868,0.117973263,0.726364143,-4.457090164,1.563337369
Slc6a1,0.503586564,5.647786225,1.563099593,0.11804412,0.726389434,-4.426690942,1.563036034
Atp13a3,-0.20805885,4.846919309,-1.558497244,0.119129117,0.726508643,-4.421206412,-1.558439423
Ccnd3,0.202979323,4.836213491,1.560404955,0.118692317,0.726508643,-4.400345824,1.560285972
Cnot1,-0.156055452,7.505939077,-1.559031974,0.118995328,0.726508643,-4.495812346,-1.559004446
