,logFC,AveExpr,t,P.Value,adj.P.Val,B,z.std
Kif24,-0.157611546,2.469597015,-1.079432339,0.280461919,0.999972263,-4.672409044,-1.079282259
Kif25,0.133712231,2.124945128,0.612259221,0.540412974,0.999972263,-4.860417336,0.612188614
Kif26a,-0.020980605,4.918994443,-0.102644223,0.918246252,0.999972263,-5.288272998,-0.102643078
Kif26b,-0.06307449,3.519717499,-0.195133188,0.845426361,0.999972263,-4.742087657,-0.194957319
Kif27,0.04398484,4.912070094,0.37985167,0.704058144,0.999972263,-5.28894297,0.379848142
Kif2a,-0.01505535,6.636446483,-0.099405193,0.920824811,0.999972263,-4.980316652,-0.099394801
Kif2c,0.09583907,3.744091783,0.435388775,0.663288636,0.999972263,-5.095463251,0.435377229
Kif3a,0.021807726,6.883042496,0.11641788,0.907342892,0.999972263,-4.883091684,0.116390717
Kif3b,0.140846425,6.789568234,0.661350256,0.508720918,0.999972263,-4.716916157,0.66083066
Kif3c,-0.070302354,6.933291419,-0.251857711,0.801154655,0.999972263,-5.211590925,-0.251853044
Kif4a,-0.044464323,0.129929072,-0.070020888,0.944718692,0.999972263,-4.623718333,-0.06934037
Kif5a,-0.136217636,8.112604104,-0.354108273,0.72326145,0.999972263,-5.234435857,-0.354103325
Kif5b,0.023015719,7.392987668,0.207831123,0.835366161,0.999972263,-5.130908861,0.207824296
Kif5c,0.048050727,7.935120961,0.266379541,0.789956299,0.999972263,-5.075380971,0.266367362
Kif6,-0.103249919,4.241014651,-0.482013848,0.629825562,0.999972263,-4.93670794,-0.481972388
Kif7,-0.015805423,4.394469089,-0.112346597,0.910549753,0.999972263,-5.256969294,-0.112345139
Kifap3,-0.062871652,7.711534739,-0.563177868,0.573317231,0.999972263,-5.252503798,-0.563172787
Kifc1,0.030562094,2.673641502,0.166363331,0.867879012,0.999972263,-5.00191931,0.166353187
Kifc2,-0.031373857,7.849895006,-0.439004191,0.660660537,0.999972263,-5.34853861,-0.43900138
Kifc3,-0.245394665,6.581602888,-0.682560869,0.496404977,0.999972263,-4.643029968,-0.680157125
Kin,-0.039601471,4.301566282,-0.375150244,0.707553095,0.999972263,-5.194535228,-0.375144377
Kirrel1,-0.03215652,3.790512405,-0.108852621,0.913331418,0.999972263,-4.919166868,-0.108837452
Kirrel2,-0.332259124,-1.019966321,-0.588170875,0.55673527,0.999972263,-4.712032894,-0.587697625
Kirrel3,0.236199301,3.635432729,0.527579076,0.599810656,0.999972263,-4.636710349,0.524672818
Kiss1r,0.017415123,3.442826427,0.085059044,0.932216477,0.999972263,-5.113002598,0.085056495
Kit,-0.413912759,2.840614646,-0.863375771,0.387968874,0.999972263,-4.818550552,-0.863306677
Kitlg,0.114779755,4.46397563,0.481532727,0.630142598,0.999972263,-5.197098735,0.481526151
Kl,0.464759178,1.474409422,1.182552075,0.2373206,0.999972263,-4.570596901,1.181710477
Klb,0.501842093,0.008798838,0.906229693,0.370897997,0.999972263,-4.602561586,0.894792544
Klc1,-0.1166699,9.241827156,-0.676928862,0.49845602,0.999972263,-5.166117478,-0.676921093
Klc2,-0.024125727,7.258513,-0.276962362,0.781810744,0.999972263,-5.339398156,-0.2769601
Klc3,0.487986698,5.84741786,1.089631159,0.275941792,0.999972263,-4.684883374,1.089481085
Klc4,0.094733564,5.906427061,1.476736624,0.139752049,0.999972263,-4.581346718,1.476715002
Klf10,0.274636419,5.314388735,0.904145522,0.36593265,0.999972263,-4.922571506,0.904118349
Klf11,-0.119148592,3.985098413,-0.389343772,0.697062067,0.999972263,-4.898926439,-0.389289413
Klf13,-0.09365314,4.298203343,-0.87898948,0.37941813,0.999972263,-4.962228446,-0.878968916
Klf14,0.099824544,0.136220357,0.28123483,0.77860919,0.999972263,-4.795176227,0.281131958
Klf15,-0.365950467,4.570458098,-0.906191377,0.364844943,0.999972263,-4.959804934,-0.90617177
Klf16,-0.227928376,5.354717027,-1.332347974,0.182779243,0.999972263,-4.567944418,-1.332246374
Klf3,0.241653627,4.987619361,1.217174674,0.223546534,0.999972263,-4.776568868,1.21715162
Klf5,0.14100585,4.960736762,0.849169466,0.395794017,0.999972263,-5.047005574,0.849156856
Klf6,-0.052726432,4.343447163,-0.354719204,0.722804319,0.999972263,-5.189599575,-0.354713389
Klf7,0.072077969,4.432149863,0.119324237,0.90591097,0.999972263,-4.623727389,0.118197753
Klf8,0.161689143,0.815821908,0.787701192,0.431026747,0.999972263,-4.725907461,0.787435884
Klhdc1,-0.248362546,4.703453983,-1.404107331,0.160335401,0.999972263,-4.494991206,-1.403944421
Klhdc10,0.091971748,7.265528918,0.227157058,0.820874585,0.999972263,-4.666714174,0.226420244
Klhdc2,-0.091702025,6.953635452,-1.42358093,0.154572276,0.999972263,-4.672520039,-1.423565544
Klhdc3,-0.098748167,6.753329193,-0.677694475,0.497968758,0.999972263,-5.237242617,-0.677689228
Klhdc4,0.059664693,5.938362369,0.623967985,0.5326513,0.999972263,-5.288103004,0.62396389
Klhdc7a,0.277925354,0.454151292,0.400982166,0.688550828,0.999972263,-4.77823422,0.400822478
Klhdc8a,-0.382079471,4.717484099,-1.34778054,0.177765687,0.999972263,-4.546618692,-1.347666452
Klhdc8b,0.105316225,6.404813182,0.587554541,0.556833378,0.999972263,-5.346378247,0.587551492
Klhdc9,0.057029897,4.251457305,0.45582377,0.648522436,0.999972263,-5.159963486,0.455815808
Klhl10,-0.550740655,-0.893731242,-1.327330595,0.185166754,0.999972263,-4.521325811,-1.325013257
Klhl11,-0.244652728,6.16700185,-0.692967956,0.489522281,0.999972263,-4.650766126,-0.691068839
Klhl12,-0.060314799,6.132791301,-0.399591991,0.689478102,0.999972263,-4.995592331,-0.399563422
Klhl13,0.178826176,5.074183823,0.629043095,0.52977339,0.999972263,-4.700011457,0.628351975
Klhl14,-0.310075715,1.340908342,-0.639040746,0.522918983,0.999972263,-4.766747022,-0.638852359
Klhl15,0.030852834,4.700935934,0.226114972,0.821113775,0.999972263,-5.295480377,0.226112691
Klhl17,0.011123236,5.276933333,0.104876159,0.91647463,0.999972263,-5.385581362,0.104875462
Klhl18,0.009553724,4.115402173,0.075367852,0.939923,0.999972263,-5.219924053,0.075366641
Klhl2,-0.009086514,6.893707069,-0.083956217,0.933091565,0.999972263,-5.453014239,-0.083955812
Klhl20,0.127324211,4.634583441,1.184331408,0.236293649,0.999972263,-4.765522982,1.184301719
Klhl21,-0.12907071,6.335136494,-1.162271205,0.245141309,0.999972263,-4.7572679,-1.162231829
Klhl22,-0.116422606,7.10769161,-0.772039529,0.440127041,0.999972263,-4.88208051,-0.771978703
Klhl24,0.116704597,6.041737652,0.701888658,0.482751481,0.999972263,-5.257305097,0.701884043
Klhl25,-0.055028359,3.773932715,-0.171528904,0.863815199,0.999972263,-5.027540647,-0.171519627
Klhl26,-0.12371079,4.937728067,-0.68842576,0.491216395,0.999972263,-4.907086956,-0.688375425
Klhl28,-0.034286519,3.480678462,-0.233193518,0.815616998,0.999972263,-5.091253217,-0.233185972
Klhl29,-0.071436186,5.778099777,-0.155645927,0.876938819,0.999972263,-4.64646462,-0.154850955
Klhl3,0.006649103,3.950645822,0.036775769,0.970664342,0.999972263,-5.19415419,0.036775082
Klhl31,-0.172084059,-0.628029881,-0.513180863,0.60818457,0.999972263,-4.705596543,-0.512666581
Klhl32,-0.152113563,5.046860704,-1.266642444,0.20529166,0.999972263,-4.737915017,-1.266618707
Klhl33,0.138497452,1.00914518,0.329112166,0.743019547,0.999972263,-4.654960681,0.327857317
Klhl34,-0.040950514,3.827166509,-0.173780168,0.862060053,0.999972263,-4.897327752,-0.173752402
Klhl35,0.062843984,0.914582567,0.05901619,0.953780571,0.999972263,-4.604902086,0.057959899
Klhl36,0.029611183,4.831125763,0.13377459,0.893581998,0.999972263,-5.284660375,0.133773101
Klhl4,-0.236664388,0.817380911,-0.520163638,0.604043751,0.999972263,-4.656688751,-0.518594206
Klhl40,0.570235973,0.748526575,1.046971634,0.295367212,0.999972263,-4.625515138,1.046419893
Klhl41,-0.157430172,2.776224603,-0.438943303,0.660720434,0.999972263,-4.983492042,-0.438918717
Klhl42,-0.056184596,4.179882682,-0.17463745,0.861577133,0.999972263,-4.707898818,-0.17436689
Klhl5,0.050881126,5.766149721,0.24226674,0.808575587,0.999972263,-5.285038312,0.242264025
Klhl6,-0.458588633,0.077095784,-0.706863484,0.486300529,0.999972263,-4.60797576,-0.696204885
Klhl7,-0.04255453,5.485123163,-0.266340301,0.789999848,0.999972263,-4.954308933,-0.266310811
Klk10,-0.32685583,0.599527625,-0.955012745,0.340222555,0.999972263,-4.625616702,-0.953725607
Klk12,-0.012824083,0.735062233,-0.015873369,0.98737395,0.999972263,-4.668822412,-0.015825068
Klk6,-0.276133494,1.03315973,-0.429712639,0.668270362,0.999972263,-4.664420631,-0.428523041
Klk7,-0.210769893,-1.102579465,-0.28970804,0.772432829,0.999972263,-4.687847721,-0.289194123
Klk8,-0.122319163,-0.18918638,-0.268023393,0.788766556,0.999972263,-4.78594824,-0.26791265
Klrg1,-0.508682947,1.727345759,-0.742035806,0.458145346,0.999972263,-4.785485628,-0.741904257
Klrg2,-0.017409297,7.009744546,-0.13282046,0.894339852,0.999972263,-5.10038736,-0.132814797
Kmt2a,0.083288784,7.679050984,0.676305244,0.498849264,0.999972263,-5.298674096,0.676301464
